"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT16","WT18","WT22"
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-10","14.32",,"0.00","0.0","0.0","66","76","53","  260","  270",,"33.1","44.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-11","10.96",,"0.00","0.0","0.0","53","55","48","   60","   50",,"19.9","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-12","12.53",,"0.00","0.0","0.0","56","66","51","  170","  150",,"21.0","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-13","11.18",,"0.13","0.0","0.0","57","62","45","  270","  180",,"21.0","28.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-14","7.83",,"0.00","0.0","0.0","53","64","43","  270","  270",,"15.0","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-15","12.75",,"0.17","0.0","0.0","60","72","49","  250","  270",,"28.0","36.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-16","7.16",,"0.01","0.0","0.0","49","53","35","  300","  310",,"17.0","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-17","5.82",,"0.00","0.0","0.0","42","57","31","  270","  240",,"17.0","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-18","9.62",,"0.00","0.0","0.0","49","58","38","  190","  190",,"21.0","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-19","4.47",,"0.44","0.0","0.0","53","57","49","  330","  330",,"17.0","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-20","6.71",,"0.34","0.0","0.0","49","53","47","  360","  350",,"14.1","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-21","8.28",,"0.69","0.0","0.0","56","69","47","  200","  210",,"21.0","30.0","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-22","4.92",,"0.12","0.0","0.0","52","55","45","  100","  100",,"12.1","15.0","    1","    1",,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-23","9.17",,"0.09","0.0","0.0","63","80","53","  270","  250",,"28.0","35.1","    1","    1",,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-24","9.62",,"0.05","0.0","0.0","52","62","42","  310","  300",,"21.0","30.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-25","8.05",,"0.06","0.0","0.0","42","45","39","   60","   80",,"16.1","19.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-26","4.47",,"0.10","0.0","0.0","44","48","40","  120","  140",,"10.1","14.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-27","4.70",,"0.07","0.0","0.0","45","49","40","  290","  280",,"13.0","17.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-28","6.93",,"0.00","0.0","0.0","44","51","40","  260","  250",,"19.9","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-29","7.38",,"0.07","0.0","0.0","45","47","40","   50","   60",,"23.0","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-30","11.86",,"0.00","0.0","0.0","40","43","35","   50","   60",,"23.0","27.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-10-31","6.49",,"0.00","0.0","0.0","37","45","28","  190","  200",,"13.0","16.1",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-01","15.66",,"0.13","0.0","0.0","43","51","33","  300","  280",,"30.0","38.9","    1",,,,"    1",,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-02","19.24",,"0.02","0.2","0.0","34","46","30","  270","  270",,"36.9","53.9","    1",,,,"    1",,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-03","10.07",,"0.00","0.0","0.0","41","45","33","  270","  280",,"29.1","36.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-04","12.30",,"0.00","0.0","0.0","49","71","30","  220","  220",,"21.0","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-05","11.63",,"0.00","0.0","0.0","61","68","55","  220","  220",,"18.1","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-06","11.18",,"0.00","0.0","0.0","61","70","50","  260","  280",,"25.1","33.1",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-07","9.40",,"0.00","0.0","0.0","58","71","46","  260","  260",,"21.0","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-08","4.47",,"0.00","0.0","0.0","56","73","42","  220","  250",,"10.1","12.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-09","5.37",,"0.00","0.0","0.0","56","77","44","  190","  190",,"10.1","13.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-10","7.83",,"0.00","0.0","0.0","62","78","48","  220","  220",,"18.1","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-11","12.75",,"0.28","0.0","0.0","64","67","43","  270","  270",,"23.9","31.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-12","4.25",,"0.00","0.0","0.0","45","48","31","   40","   40",,"12.1","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-13","7.83",,"0.01","0.0","0.0","37","50","28","  290","  290",,"21.0","27.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-14","8.05",,"0.00","0.0","0.0","41","45","34","  280","  310",,"15.0","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-15","20.13",,"0.32","0.0","0.0","43","55","35","  250","  250",,"42.9","57.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-16","13.87",,"0.07","0.0","0.0","41","42","33","  250","  240",,"31.1","38.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-17","12.53",,"0.12","0.5","0.0","35","38","27","  300","  310",,"28.0","36.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-18","7.38",,"0.00","0.1","0.0","28","31","24","  350","  350",,"23.0","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-19","13.42",,"0.00","0.0","0.0","42","61","29","  250","  250",,"25.1","36.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-20","13.87",,"0.00","0.0","0.0","58","64","48","  260","  280",,"29.1","38.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-21","7.83",,"0.00","0.0","0.0","45","48","38","  330","  340",,"16.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-22","6.93",,"0.07","0.0","0.0","36","48","31","  190","  170",,"19.9","25.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-23","13.42",,"0.01","0.0","0.0","40","44","35","  280","  300",,"25.1","32.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-24","8.95",,"0.01","0.1","0.0","36","38","31","  300","  290",,"16.1","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-25","8.05",,"0.20","0.3","0.0","40","51","32","  190","  200",,"15.0","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-26","11.63",,"0.05","0.0","0.0","49","55","46","  260","  260",,"23.9","30.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-27","6.04",,"0.00","0.0","0.0","47","49","43","  270","  280",,"14.1","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-28","10.51",,"0.00","0.0","0.0","42","45","34","  250","  270",,"19.9","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-29","8.50",,"0.00","0.0","0.0","42","54","34","  250","  260",,"19.9","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-11-30","6.93",,"0.99","0.0","0.0","41","45","35","   50","   40",,"21.9","28.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-01","10.07",,"0.11","0.7","0.0","37","40","31","  250","  250",,"18.1","23.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-02","16.11",,"0.19","2.0","2.0","32","38","29","  280","  290",,"30.0","44.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-03","14.09",,"0.00","0.0","1.2","38","46","31","  250","  250",,"23.9","35.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-04","10.51",,"0.11","0.0","0.0","40","44","35","  270","  280",,"23.9","36.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-05","8.50",,"0.11","0.5","0.0","36","38","30","  360","  350",,"16.1","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-06","10.96",,"0.00","0.1","0.0","30","34","28","  290","  290",,"18.1","23.9",,,,,,"    1",,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-07","7.83",,"0.00","0.0","0.0","29","32","25","  340","  320",,"15.0","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-08","8.72",,"0.00","0.0","0.0","28","35","26","  310","  270",,"18.1","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-09","12.08",,"0.14","1.0","0.0","33","38","32","  240","  270",,"19.9","23.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-10","6.71",,"0.05","0.0","0.0","39","42","31","  300","  290",,"15.0","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-11","4.92",,"0.00","0.0","0.0","40","56","28","  220","  230",,"15.0","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-12","6.71",,"0.07","0.0","0.0","40","54","32","  270","  270",,"21.9","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-13","12.08",,"0.00","0.0","0.0","43","48","33","  270","  270",,"30.0","40.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-14","8.50",,"0.00","0.0","0.0","34","36","30","  300","  300",,"25.1","34.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-15","8.28",,"0.01","0.4","0.0","28","31","22","  330","  280",,"17.0","25.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-16","11.18",,"0.14","1.7","0.0","21","24","18","   70","  110",,"16.1","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-17","6.04",,"0.12","1.2","2.0","21","26","20","   70","   80",,"18.1","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-18","4.70",,"0.00","0.0","2.0","24","28","13","  290","  300",,"8.9","12.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-19","7.16",,"0.00","0.0","1.2","22","35","13","  200","  200",,"13.0","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-20","8.28",,"0.09","0.8","1.2","35","37","32","  220","  220",,"15.0","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-21","4.70",,"0.01","0.0","1.2","37","40","33","  210","  230",,"14.1","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-22","11.41",,"0.01","0.0","0.0","36","39","33","  300","  290",,"25.1","35.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-23","10.51",,"0.00","0.0","0.0","36","44","32","  190","  190",,"21.9","30.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-24","13.65",,"0.51","0.0","0.0","46","53","37","  180","  180",,"29.1","42.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-25","16.55",,"0.28","0.3","0.0","33","37","23","  260","  250",,"25.9","36.9","    1",,,,,"    1",,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-26","18.57",,"0.06","1.3","1.2","23","26","20","  260","  240",,"25.1","35.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-27","9.62",,"0.00","0.0","1.2","28","37","26","  190","  200",,"18.1","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-28","17.22",,"0.01","0.0","0.0","36","42","29","  270","  280",,"44.1","59.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-29","8.28",,"0.01","0.5","0.0","29","30","19","  290","  300",,"21.0","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-30","14.76",,"0.08","0.0","0.0","31","45","23","  220","  210",,"25.9","38.0",,,,"    1",,"    1",,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2020-12-31","10.74",,"0.02","0.0","0.0","36","39","32","  260","  270",,"21.9","28.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-01","8.05",,"0.22","0.1","0.0","32","35","24","  130","  140",,"18.1","25.1","    1",,,"    1",,"    1",,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-02","8.28",,"0.50","0.1","0.0","34","37","32","  300","  270",,"18.1","25.9","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-03","6.04",,"0.05","0.0","0.0","33","36","32","  260","  130",,"13.0","16.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-04","3.36",,"0.01","0.0","0.0","34","35","32","  330","  310",,"8.9","11.0","    1",,,,,"    1",,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-05","3.80",,"0.03","0.3","0.0","33","35","32","   30","   30",,"12.1","13.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-06","6.93",,"0.04","0.4","0.0","33","34","31","  320","  300",,"14.1","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-07","6.71",,"0.00","0.0","0.0","30","31","28","  340","  350",,"13.0","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-08","5.82",,"0.00","0.0","0.0","26","29","19","  360","  360",,"12.1","14.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-09","5.82",,"0.00","0.0","0.0","25","37","17","  330","  290",,"14.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-10","6.04",,"0.00","0.0","0.0","27","36","20","  270","  270",,"16.1","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-11","6.04",,"0.06","0.3","0.0","30","39","23","  260","  270",,"21.9","28.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-12","8.72",,"0.00","0.0","0.0","31","33","29","  250","  260",,"14.1","19.0","    1",,,,,"    1",,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-13","8.28",,"0.00","0.0","0.0","33","40","30","  240","  200",,"15.0","19.0","    1",,,,,"    1",,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-14","3.58",,"0.00","0.0","0.0","37","39","34","  110","  240",,"8.9","12.1","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-15","10.29",,"0.13","0.0","0.0","38","43","34","  140","  130",,"21.0","25.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-16","11.41",,"0.01","0.0","0.0","36","38","30","  270","  260",,"25.1","33.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-17","14.09",,"0.02","0.2","0.0","35","39","32","  260","  260",,"25.9","36.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-18","6.49",,"0.07","1.1","1.2","31","33","29","  270","  290",,"13.0","16.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-19","10.74",,"0.05","1.1","1.2","31","34","27","  270","  270",,"32.0","40.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-20","9.17",,"0.08","1.6","1.2","25","28","21","  320","  320",,"23.0","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-21","14.54",,"0.00","0.0","1.2","29","37","22","  270","  270",,"25.1","35.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-22","13.42",,"0.19","5.0","0.0","33","36","21","  290","  290",,"28.0","33.1","    1",,,,,,"    1","    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-23","11.63",,"0.09","2.3","5.1","20","22","17","  320","  320",,"21.9","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-24","3.58",,"0.00","0.0","5.9","21","24","13","  340","  350",,"15.0","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-25","2.46",,"0.00","0.0","3.9","21","35","9","  100","  100",,"8.9","11.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-26","11.63",,"0.26","3.0","3.1","27","32","26","  100","  100",,"19.9","25.1","    1","    1",,,,"    1",,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-27","9.84",,"0.02","0.8","5.1","27","29","20","  360","  360",,"17.0","21.9","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-28","13.42",,"0.04","1.4","5.9","19","21","15","  340","  310",,"25.9","34.0","    1",,,,,,,"    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-29","9.62",,"0.08","3.8","5.1","14","17","10","  340","  330",,"21.9","32.0","    1",,,,,,,"    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-30","5.82",,"0.02","0.4","5.9","16","25","3","  260","  280",,"15.0","19.9","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-01-31","8.50",,"0.00","0.0","5.9","15","25","6","   90","  110",,"16.1","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-01","10.96",,"0.04","0.5","5.9","22","25","18","   50","   50",,"18.1","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-02","13.65",,"0.59","5.9","5.9","25","30","24","   20","   20",,"28.0","35.1","    1","    1",,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-03","13.87",,"0.06","0.6","9.1","29","33","24","  290","  310",,"21.9","29.1","    1",,,,,,,"    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-04","8.50",,"0.00","0.0","9.1","29","38","18","  270","  270",,"16.1","19.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-05","17.45",,"0.07","0.6","7.1","33","37","23","  280","  290",,"31.1","40.0","    1",,,"    1",,,,"    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-06","12.53",,"0.08","2.0","5.9","23","25","9","  260","  270",,"32.0","42.9","    1",,,,,,"    1","    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-07","10.07",,"0.02","0.6","7.1","16","24","7","  270","  280",,"23.9","35.1","    1",,,,,,,"    1",,,,,,
